timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710145623888,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7225,2,0,0
1710145624097,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,1,0
1710145624098,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624099,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7226,2,0,0
1710145624101,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,0,0
1710145624101,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624103,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7227,2,0,0
1710145624105,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,33,0
1710145624105,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624140,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7228,2,0,0
1710145624142,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,60,0
1710145624172,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624203,2,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-7229,2,0,0
1710145624207,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,41,0
1710145624207,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624250,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7230,2,0,0
1710145624252,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,503,422,1,1,null,0,29,0
1710145624252,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624282,2,/find,200,,sendOrders 1-1,text,true,,248,173,1,1,http://localhost:8080/api/data-base/find-7231,2,0,0
1710145624284,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,60,0
1710145624314,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624345,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7232,1,0,0
1710145624347,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,30,0
1710145624376,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624378,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7233,1,0,0
1710145624379,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,61,0
1710145624408,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624440,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7234,1,0,0
1710145624604,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,0,0
1710145624604,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624606,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7235,2,0,0
1710145624608,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,1,0
1710145624608,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624610,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7236,1,0,0
1710145624611,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,419,1,1,null,0,0,0
1710145624611,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624613,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7237,1,0,0
1710145624614,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,347,423,1,1,null,0,30,0
1710145624615,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624645,1,/find,200,,sendOrders 1-1,,true,,92,173,1,1,http://localhost:8080/api/data-base/find-7238,1,0,0
1710145624646,5,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,29,1
1710145624675,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,3,0,1
1710145624678,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7239,2,0,0
1710145624680,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145624707,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624739,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7240,1,0,0
1710145624740,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,59,0
1710145624770,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145624801,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7241,1,0,0
1710145624803,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,28,0
1710145624803,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624832,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7242,2,0,0
1710145624834,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,60,0
1710145624863,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145624895,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7243,2,0,0
1710145625082,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,1,0
1710145625083,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625085,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7244,2,0,0
1710145625087,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,1,0
1710145625088,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625089,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7245,2,0,0
1710145625091,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,42,0
1710145625131,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625134,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7246,1,0,0
1710145625136,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,56,0
1710145625163,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625193,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7247,2,0,0
1710145625195,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,30,0
1710145625225,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625227,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7248,2,0,0
1710145625229,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,57,0
1710145625256,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625288,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7249,2,0,0
1710145625290,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145625318,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625349,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7250,2,0,0
1710145625352,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,28,0
1710145625352,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625381,1,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7251,1,0,0
1710145625383,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,59,0
1710145625411,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625444,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7252,1,0,0
1710145625606,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,0,0
1710145625606,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625608,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7253,2,0,0
1710145625610,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,1,0
1710145625610,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625612,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7254,1,0,0
1710145625614,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,419,1,1,null,0,1,0
1710145625614,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625616,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7255,1,0,0
1710145625617,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,32,0
1710145625618,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625650,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7256,2,0,0
1710145625652,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,503,422,1,1,null,0,29,0
1710145625653,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625682,2,/find,200,,sendOrders 1-1,text,true,,248,173,1,1,http://localhost:8080/api/data-base/find-7257,2,0,0
1710145625684,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145625712,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625743,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7258,2,0,0
1710145625745,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,29,0
1710145625774,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625776,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7259,1,0,0
1710145625777,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145625805,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145625835,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7260,2,0,0
1710145625838,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,59,0
1710145625867,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145625899,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7261,2,0,0
1710145626077,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,0,0
1710145626077,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626079,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7262,2,0,0
1710145626081,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,419,1,1,null,0,1,0
1710145626081,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626083,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7263,1,0,0
1710145626085,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,64,0
1710145626120,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626151,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7264,1,0,0
1710145626152,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,28,0
1710145626152,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626182,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7265,2,0,0
1710145626184,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,59,0
1710145626212,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626245,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7266,2,0,0
1710145626247,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,28,0
1710145626275,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626276,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7267,2,0,0
1710145626278,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,58,0
1710145626306,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626337,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7268,2,0,0
1710145626340,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,58,0
1710145626369,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626400,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7269,2,0,0
1710145626402,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,28,0
1710145626403,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626431,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7270,1,0,0
1710145626433,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,59,0
1710145626462,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626494,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7271,2,0,0
1710145626622,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,1,0
1710145626623,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626624,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7272,2,0,0
1710145626626,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,1,0
1710145626626,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626628,1,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7273,1,0,0
1710145626629,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,0,0
1710145626629,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626631,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7274,1,0,0
1710145626632,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,67,0
1710145626669,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626701,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7275,2,0,0
1710145626703,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,29,0
1710145626704,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626733,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7276,1,0,0
1710145626734,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,62,0
1710145626764,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626796,1,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7277,1,0,0
1710145626798,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,29,0
1710145626826,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145626829,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7278,2,0,0
1710145626831,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,57,0
1710145626858,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145626889,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7279,2,0,0
1710145627089,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,2,0
1710145627090,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627092,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7280,1,0,0
1710145627094,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,419,1,1,null,0,0,0
1710145627094,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627095,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7281,2,0,0
1710145627097,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,31,0
1710145627127,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627130,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7282,1,0,0
1710145627132,2,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,503,422,1,1,null,0,57,0
1710145627159,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,249,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627190,1,/find,200,,sendOrders 1-1,text,true,,248,173,1,1,http://localhost:8080/api/data-base/find-7283,1,0,0
1710145627191,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,58,0
1710145627220,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627251,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7284,2,0,0
1710145627253,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,501,420,1,1,null,0,28,0
1710145627254,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627282,2,/find,200,,sendOrders 1-1,text,true,,246,173,1,1,http://localhost:8080/api/data-base/find-7285,2,0,0
1710145627284,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,60,0
1710145627313,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,252,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627346,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7286,2,0,0
1710145627348,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,420,1,1,null,0,29,0
1710145627377,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627379,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7287,2,0,0
1710145627381,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,347,423,1,1,null,0,59,0
1710145627408,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627440,1,/find,200,,sendOrders 1-1,,true,,92,173,1,1,http://localhost:8080/api/data-base/find-7288,1,0,0
1710145627442,5,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,500,419,1,1,null,0,56,1
1710145627471,3,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,3,0,1
1710145627502,2,/find,200,,sendOrders 1-1,text,true,,245,173,1,1,http://localhost:8080/api/data-base/find-7289,2,0,0
1710145627635,4,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,423,1,1,null,0,0,0
1710145627635,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,250,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627637,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7290,2,0,0
1710145627639,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 1",sendOrders 1-1,,false,,376,421,1,1,null,0,0,0
1710145627639,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627641,2,/find,200,,sendOrders 1-1,,false,Response was null,121,173,1,1,http://localhost:8080/api/data-base/find-7291,2,0,0
1710145627643,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,419,1,1,null,0,1,0
1710145627643,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,246,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627645,2,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7292,2,0,0
1710145627647,3,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,57,0
1710145627673,1,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,1,0,0
1710145627705,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7293,2,0,0
1710145627707,3,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,420,1,1,null,0,28,0
1710145627707,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,247,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627737,1,/find,200,,sendOrders 1-1,,true,,121,173,1,1,http://localhost:8080/api/data-base/find-7294,1,0,0
1710145627738,4,send correct orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,502,421,1,1,null,0,59,0
1710145627768,2,/api/make-order,200,,sendOrders 1-1,text,true,,255,248,1,1,http://localhost:8080/api/make-order,2,0,0
1710145627799,2,/find,200,,sendOrders 1-1,text,true,,247,173,1,1,http://localhost:8080/api/data-base/find-7295,2,0,0
1710145627801,2,send incorrect orders,200,"Number of samples in transaction : 2, number of failing samples : 0",sendOrders 1-1,,true,,376,425,1,1,null,0,29,0
